﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Feltmåling Nr;Startdato;Dybde;Parameter;Resultat-attribut;Resultat;Enhed;Kvalitetsmærke
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;13-04-1993;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9a7d8ec6-c69c-430c-ac36-a3ac70d65a64;Aktivitetssted;32;666003;6065651;1;13-04-1993 12:00:00 +02:00;2;Oxygen indhold; =;14,3;mg/l;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;10-06-2010;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/047736f7-4240-43c8-adb5-2a37eba874f4;Aktivitetssted;32;666003;6065651;1;10-06-2010 13:55:00 +02:00;1,97;Temperatur; =;19,32;grader C;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;23-04-1991;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8171a9d7-dcd7-4478-bf55-b34f129d98fc;Aktivitetssted;32;666003;6065651;1;23-04-1991 11:15:00 +02:00;0,2;Oxygenmætning; =;98;pct;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;31-08-1993;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0ab1aa97-16b5-411c-9232-aac824ccae25;Aktivitetssted;32;666003;6065651;1;31-08-1993 12:30:00 +02:00;2;Oxygenmætning; =;94;pct;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-09-1994;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/12c9c486-489c-4902-a033-9fc2a9d4df63;Aktivitetssted;32;666003;6065651;1;05-09-1994 00:01:00 +02:00;1,5;Oxygen indhold; =;8,6;mg/l;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-09-1994;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/12c9c486-489c-4902-a033-9fc2a9d4df63;Aktivitetssted;32;666003;6065651;1;05-09-1994 00:01:00 +02:00;0,2;pH; =;8,59;pH;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;08-08-1994;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b90b1e8f-4331-4022-9249-315597fe9220;Aktivitetssted;32;666003;6065651;1;08-08-1994 12:35:00 +02:00;0,2;Oxygen indhold; =;6,1;mg/l;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;22-07-2014;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c8ae7564-ecf6-4114-9436-1ecdf2ad92bc;Aktivitetssted;32;666003;6065651;1;22-07-2014 11:57:00 +02:00;0,52;Oxygenmætning; =;119,55;pct;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;28-07-1992;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d2c9e799-36ac-4c07-9a7e-19d7eadc6735;Aktivitetssted;32;666003;6065651;1;28-07-1992 12:35:00 +02:00;2;Temperatur; =;19,4;grader C;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-1993;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b27d3ab7-2bb8-4f6e-951c-5c0e2fefb87c;Aktivitetssted;32;666003;6065651;1;17-08-1993 11:10:00 +02:00;1;Oxygenmætning; =;103;pct;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;19-05-1998;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a0f76e1b-70f6-45c5-8407-7ea42f3e6b0a;Aktivitetssted;32;666003;6065651;1;19-05-1998 07:00:00 +02:00;1,5;Temperatur; =;19,1;grader C;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;13-03-1990;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/108794ef-86eb-47c5-80d1-c899c962a46d;Aktivitetssted;32;665547;6067368;1;13-03-1990 11:30:00 +01:00;1,5;Oxygen indhold; =;12,9;mg/l;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;22-07-2014;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c8ae7564-ecf6-4114-9436-1ecdf2ad92bc;Aktivitetssted;32;666003;6065651;1;22-07-2014 11:57:00 +02:00;0,52;pH; =;9,56;pH;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;19-04-1990;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e4fd98e6-0cd2-4d30-903e-e785ab252edc;Aktivitetssted;32;665547;6067368;1;19-04-1990 11:05:00 +02:00;0,5;Oxygen indhold; =;11,75;mg/l;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;27-06-1994;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/75d54e27-d11d-4d4f-b599-dc8eed326845;Aktivitetssted;32;666003;6065651;1;27-06-1994 12:15:00 +02:00;2;Oxygenmætning; =;114;pct;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;19-05-2016;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0ad659d0-4d79-461a-bbb3-f845966c4bd5;Aktivitetssted;32;666003;6065651;1;19-05-2016 14:34:00 +02:00;2;Oxygen indhold; =;8,83;mg/l;3
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;09-01-1992;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a60e2e10-df6b-4345-9b8f-d5e2d29e32a6;Aktivitetssted;32;666003;6065651;1;09-01-1992 11:13:00 +01:00;0,2;Temperatur; =;4,4;grader C;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;07-08-1990;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4e119944-1e33-4a0c-8479-5f857bfa840b;Aktivitetssted;32;666003;6065651;1;07-08-1990 12:10:00 +02:00;1;pH; =;8,58;pH;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;15-03-1995;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b0a385c7-e2a4-4bb4-a8f6-7d425fb22862;Aktivitetssted;32;666003;6065651;1;15-03-1995 12:15:00 +01:00;2,5;pH; =;8,23;pH;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;15-07-1997;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/26d401da-4d65-46a1-ae3a-03f0b4b3ca9b;Aktivitetssted;32;666003;6065651;1;15-07-1997 11:10:00 +02:00;0,2;Oxygenmætning; =;104;pct;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;21-06-2000;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b1b5315c-a3d5-42f6-b550-385146e4e889;Aktivitetssted;32;666003;6065651;1;21-06-2000 12:00:00 +02:00;1;Oxygen indhold; =;12,3;mg/l;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;22-06-1987;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6c629470-9904-4307-b6b7-6305ee71b467;Aktivitetssted;32;666003;6065651;1;22-06-1987 12:05:00 +02:00;1,5;Temperatur; =;13,5;grader C;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;16-01-1989;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2e47a6b4-6667-490d-b861-8365979177d4;Aktivitetssted;32;666003;6065651;1;16-01-1989 13:00:00 +01:00;2,5;Oxygen indhold; =;2,35;mg/l;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;14-10-1997;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/41e718eb-b4b8-49c3-801c-8dc0c568ce9f;Aktivitetssted;32;666003;6065651;1;14-10-1997 13:40:00 +02:00;0,2;Oxygenmætning; =;89;pct;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;11-07-1995;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4677ebf1-9ec0-44aa-8230-bbcc350ed18a;Aktivitetssted;32;666003;6065651;1;11-07-1995 13:45:00 +02:00;0,2;Temperatur; =;20,8;grader C;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;07-05-2007;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ae9bf6bf-993d-4c74-9907-673cb2c27029;Aktivitetssted;32;666003;6065651;1;07-05-2007 12:00:00 +02:00;0,2;Oxygen indhold; =;9,8;mg/l;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;21-04-1997;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b0c8c519-1505-4c30-973f-445eb0c365f1;Aktivitetssted;32;666003;6065651;1;21-04-1997 12:35:00 +02:00;2,7;Temperatur; =;7,7;grader C;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;11-08-1992;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9250498a-199f-4507-b064-73efb55ac261;Aktivitetssted;32;666003;6065651;1;11-08-1992 11:10:00 +02:00;0,2;Temperatur; =;21,3;grader C;2
